data,pais,variavel,valor,atualizacao
1989-01-01,Tunisia,"Câmbio (média, UMC/US$)",0.949320833333333,2024-03-31
1990-01-01,Tunisia,"Câmbio (média, UMC/US$)",0.878333333333333,2024-03-31
1991-01-01,Tunisia,"Câmbio (média, UMC/US$)",0.924620833333333,2024-03-31
1992-01-01,Tunisia,"Câmbio (média, UMC/US$)",0.884433333333333,2024-03-31
1993-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.00374166666667,2024-03-31
1994-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.01155416666667,2024-03-31
1995-01-01,Tunisia,"Câmbio (média, UMC/US$)",0.94575,2024-03-31
1996-01-01,Tunisia,"Câmbio (média, UMC/US$)",0.973408333333333,2024-03-31
1997-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.10590833333333,2024-03-31
1998-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.138725,2024-03-31
1999-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.186225,2024-03-31
2000-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.37068333333333,2024-03-31
2001-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.4387125,2024-03-31
2002-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.42173333333333,2024-03-31
2003-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.28845833333333,2024-03-31
2004-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.24546666666667,2024-03-31
2005-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.29743333333333,2024-03-31
2006-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.331025,2024-03-31
2007-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.28135833333333,2024-03-31
2008-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.23214166666667,2024-03-31
2009-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.350275,2024-03-31
2010-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.4314,2024-03-31
2011-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.40778333333333,2024-03-31
2012-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.56189166666667,2024-03-31
2013-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.62465833333333,2024-03-31
2014-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.697675,2024-03-31
2015-01-01,Tunisia,"Câmbio (média, UMC/US$)",1.961625,2024-03-31
2016-01-01,Tunisia,"Câmbio (média, UMC/US$)",2.14803333333333,2024-03-31
2017-01-01,Tunisia,"Câmbio (média, UMC/US$)",2.419425,2024-03-31
2018-01-01,Tunisia,"Câmbio (média, UMC/US$)",2.64686666666667,2024-03-31
2019-01-01,Tunisia,"Câmbio (média, UMC/US$)",2.93443333333333,2024-03-31
2020-01-01,Tunisia,"Câmbio (média, UMC/US$)",2.81235833333333,2024-03-31
2021-01-01,Tunisia,"Câmbio (média, UMC/US$)",2.79446666666667,2024-03-31
2022-01-01,Tunisia,"Câmbio (média, UMC/US$)",3.1036,2024-03-31
1960-01-01,Uruguay,"Câmbio (média, UMC/US$)",1.12966666666667e-5,2024-03-31
1961-01-01,Uruguay,"Câmbio (média, UMC/US$)",1.10091666666667e-5,2024-03-31
1962-01-01,Uruguay,"Câmbio (média, UMC/US$)",1.098e-5,2024-03-31
1963-01-01,Uruguay,"Câmbio (média, UMC/US$)",1.46475e-5,2024-03-31
1964-01-01,Uruguay,"Câmbio (média, UMC/US$)",1.64116666666667e-5,2024-03-31
1965-01-01,Uruguay,"Câmbio (média, UMC/US$)",2.90358333333333e-5,2024-03-31
1966-01-01,Uruguay,"Câmbio (média, UMC/US$)",5.38916666666667e-5,2024-03-31
1967-01-01,Uruguay,"Câmbio (média, UMC/US$)",1.049625e-4,2024-03-31
1968-01-01,Uruguay,"Câmbio (média, UMC/US$)",2.31854166666667e-4,2024-03-31
1969-01-01,Uruguay,"Câmbio (média, UMC/US$)",2.48e-4,2024-03-31
1970-01-01,Uruguay,"Câmbio (média, UMC/US$)",2.48e-4,2024-03-31
1971-01-01,Uruguay,"Câmbio (média, UMC/US$)",2.48e-4,2024-03-31
1972-01-01,Uruguay,"Câmbio (média, UMC/US$)",5.30825833333333e-4,2024-03-31
1973-01-01,Uruguay,"Câmbio (média, UMC/US$)",8.57150833333333e-4,2024-03-31
1974-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.0011821325,2024-03-31
1975-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.00223583333333333,2024-03-31
1976-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.0033025,2024-03-31
1977-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.00464666666666667,2024-03-31
1978-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.00602333333333333,2024-03-31
1979-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.00783833333333333,2024-03-31
1980-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.0090725,2024-03-31
1981-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.0107933333333333,2024-03-31
1982-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.0138533333333333,2024-03-31
1983-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.0343758333333333,2024-03-31
1984-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.0558933333333333,2024-03-31
1985-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.101155833333333,2024-03-31
1986-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.151434166666667,2024-03-31
1987-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.225521666666667,2024-03-31
1988-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.3585075,2024-03-31
1989-01-01,Uruguay,"Câmbio (média, UMC/US$)",0.621178333333333,2024-03-31
1990-01-01,Uruguay,"Câmbio (média, UMC/US$)",1.16948416666667,2024-03-31
1991-01-01,Uruguay,"Câmbio (média, UMC/US$)",2.01766333333333,2024-03-31
1992-01-01,Uruguay,"Câmbio (média, UMC/US$)",3.02481166666667,2024-03-31
1993-01-01,Uruguay,"Câmbio (média, UMC/US$)",3.94109166666667,2024-03-31
1994-01-01,Uruguay,"Câmbio (média, UMC/US$)",5.04391666666667,2024-03-31
1995-01-01,Uruguay,"Câmbio (média, UMC/US$)",6.349,2024-03-31
1996-01-01,Uruguay,"Câmbio (média, UMC/US$)",7.97183333333333,2024-03-31
1997-01-01,Uruguay,"Câmbio (média, UMC/US$)",9.44183333333333,2024-03-31
1998-01-01,Uruguay,"Câmbio (média, UMC/US$)",10.4719166666667,2024-03-31
1999-01-01,Uruguay,"Câmbio (média, UMC/US$)",11.3393,2024-03-31
2000-01-01,Uruguay,"Câmbio (média, UMC/US$)",12.0995916666667,2024-03-31
2001-01-01,Uruguay,"Câmbio (média, UMC/US$)",13.3191166666667,2024-03-31
2002-01-01,Uruguay,"Câmbio (média, UMC/US$)",21.2569666666667,2024-03-31
2003-01-01,Uruguay,"Câmbio (média, UMC/US$)",28.2086833333333,2024-03-31
2004-01-01,Uruguay,"Câmbio (média, UMC/US$)",28.7037333333333,2024-03-31
2005-01-01,Uruguay,"Câmbio (média, UMC/US$)",24.4786,2024-03-31
2006-01-01,Uruguay,"Câmbio (média, UMC/US$)",24.0733583333333,2024-03-31
2007-01-01,Uruguay,"Câmbio (média, UMC/US$)",23.471025,2024-03-31
2008-01-01,Uruguay,"Câmbio (média, UMC/US$)",20.9493166666667,2024-03-31
2009-01-01,Uruguay,"Câmbio (média, UMC/US$)",22.5679833333333,2024-03-31
2010-01-01,Uruguay,"Câmbio (média, UMC/US$)",20.059275,2024-03-31
2011-01-01,Uruguay,"Câmbio (média, UMC/US$)",19.3142083333333,2024-03-31
2012-01-01,Uruguay,"Câmbio (média, UMC/US$)",20.310575,2024-03-31
2013-01-01,Uruguay,"Câmbio (média, UMC/US$)",20.4816083333333,2024-03-31
2014-01-01,Uruguay,"Câmbio (média, UMC/US$)",23.246025,2024-03-31
2015-01-01,Uruguay,"Câmbio (média, UMC/US$)",27.3273666666667,2024-03-31
2016-01-01,Uruguay,"Câmbio (média, UMC/US$)",30.1626,2024-03-31
2017-01-01,Uruguay,"Câmbio (média, UMC/US$)",28.6764,2024-03-31
2018-01-01,Uruguay,"Câmbio (média, UMC/US$)",30.7252583333333,2024-03-31
2019-01-01,Uruguay,"Câmbio (média, UMC/US$)",35.255375,2024-03-31
2020-01-01,Uruguay,"Câmbio (média, UMC/US$)",42.0132916666667,2024-03-31
2021-01-01,Uruguay,"Câmbio (média, UMC/US$)",43.554575,2024-03-31
2022-01-01,Uruguay,"Câmbio (média, UMC/US$)",41.1710833333333,2024-03-31
1960-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1961-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1962-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1963-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1964-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1965-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1966-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1967-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1968-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1969-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1970-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1971-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1972-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1973-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1974-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1975-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1976-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1977-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1978-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1979-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1980-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1981-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1982-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1983-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1984-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1985-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1986-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1987-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1988-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1989-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1990-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1991-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1992-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1993-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1994-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1995-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1996-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1997-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1998-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1999-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2000-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2001-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2002-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2003-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2004-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2005-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2006-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2007-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2008-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2009-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2010-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2011-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2012-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2013-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2014-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2015-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2016-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2017-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2018-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2019-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2020-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2021-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
2022-01-01,United States,"Câmbio (média, UMC/US$)",1,2024-03-31
1970-01-01,Argentina,"Desemprego (total, %)",4.8,2024-03-31
1971-01-01,Argentina,"Desemprego (total, %)",6,2024-03-31
1972-01-01,Argentina,"Desemprego (total, %)",6.6,2024-03-31
1973-01-01,Argentina,"Desemprego (total, %)",5.6,2024-03-31
1974-01-01,Argentina,"Desemprego (total, %)",3.4,2024-03-31
1975-01-01,Argentina,"Desemprego (total, %)",2.3,2024-03-31
1976-01-01,Argentina,"Desemprego (total, %)",4.5,2024-03-31
1977-01-01,Argentina,"Desemprego (total, %)",2.8,2024-03-31
1978-01-01,Argentina,"Desemprego (total, %)",2.8,2024-03-31
1979-01-01,Argentina,"Desemprego (total, %)",2,2024-03-31
1980-01-01,Argentina,"Desemprego (total, %)",2.3,2024-03-31
1981-01-01,Argentina,"Desemprego (total, %)",4.5,2024-03-31
1982-01-01,Argentina,"Desemprego (total, %)",4.73,2024-03-31
1983-01-01,Argentina,"Desemprego (total, %)",4.17,2024-03-31
1984-01-01,Argentina,"Desemprego (total, %)",3.54,2024-03-31
1985-01-01,Argentina,"Desemprego (total, %)",5.3,2024-03-31
1986-01-01,Argentina,"Desemprego (total, %)",4.4,2024-03-31
1987-01-01,Argentina,"Desemprego (total, %)",5.3,2024-03-31
1988-01-01,Argentina,"Desemprego (total, %)",6,2024-03-31
1989-01-01,Argentina,"Desemprego (total, %)",7.3,2024-03-31
1990-01-01,Argentina,"Desemprego (total, %)",7.06,2024-03-31
1991-01-01,Argentina,"Desemprego (total, %)",6.32,2024-03-31
1992-01-01,Argentina,"Desemprego (total, %)",6.36,2024-03-31
1993-01-01,Argentina,"Desemprego (total, %)",10.1,2024-03-31
1994-01-01,Argentina,"Desemprego (total, %)",11.76,2024-03-31
1995-01-01,Argentina,"Desemprego (total, %)",18.8,2024-03-31
1996-01-01,Argentina,"Desemprego (total, %)",17.11,2024-03-31
1997-01-01,Argentina,"Desemprego (total, %)",14.82,2024-03-31
1998-01-01,Argentina,"Desemprego (total, %)",12.65,2024-03-31
1999-01-01,Argentina,"Desemprego (total, %)",14.05,2024-03-31
2000-01-01,Argentina,"Desemprego (total, %)",15,2024-03-31
2001-01-01,Argentina,"Desemprego (total, %)",17.32,2024-03-31
2002-01-01,Argentina,"Desemprego (total, %)",19.59,2024-03-31
2003-01-01,Argentina,"Desemprego (total, %)",15.36,2024-03-31
2004-01-01,Argentina,"Desemprego (total, %)",13.522,2024-03-31
2005-01-01,Argentina,"Desemprego (total, %)",11.506,2024-03-31
2006-01-01,Argentina,"Desemprego (total, %)",10.078,2024-03-31
2007-01-01,Argentina,"Desemprego (total, %)",8.47,2024-03-31
2008-01-01,Argentina,"Desemprego (total, %)",7.837,2024-03-31
2009-01-01,Argentina,"Desemprego (total, %)",8.645,2024-03-31
2010-01-01,Argentina,"Desemprego (total, %)",7.714,2024-03-31
2011-01-01,Argentina,"Desemprego (total, %)",7.18,2024-03-31
2012-01-01,Argentina,"Desemprego (total, %)",7.217,2024-03-31
2013-01-01,Argentina,"Desemprego (total, %)",7.1,2024-03-31
2014-01-01,Argentina,"Desemprego (total, %)",7.268,2024-03-31
2017-01-01,Argentina,"Desemprego (total, %)",8.347,2024-03-31
2018-01-01,Argentina,"Desemprego (total, %)",9.221,2024-03-31
2019-01-01,Argentina,"Desemprego (total, %)",9.843,2024-03-31
2020-01-01,Argentina,"Desemprego (total, %)",11.461,2024-03-31
2021-01-01,Argentina,"Desemprego (total, %)",8.736,2024-03-31
2022-01-01,Argentina,"Desemprego (total, %)",6.805,2024-03-31
1979-01-01,Australia,"Desemprego (total, %)",6.265,2024-03-31
1980-01-01,Australia,"Desemprego (total, %)",6.105,2024-03-31
1981-01-01,Australia,"Desemprego (total, %)",5.784,2024-03-31
1982-01-01,Australia,"Desemprego (total, %)",7.163,2024-03-31
1983-01-01,Australia,"Desemprego (total, %)",9.961,2024-03-31
1984-01-01,Australia,"Desemprego (total, %)",8.987,2024-03-31
1985-01-01,Australia,"Desemprego (total, %)",8.258,2024-03-31
1986-01-01,Australia,"Desemprego (total, %)",8.081,2024-03-31
1987-01-01,Australia,"Desemprego (total, %)",8.106,2024-03-31
1988-01-01,Australia,"Desemprego (total, %)",7.226,2024-03-31
1989-01-01,Australia,"Desemprego (total, %)",6.175,2024-03-31
1990-01-01,Australia,"Desemprego (total, %)",6.926,2024-03-31
1991-01-01,Australia,"Desemprego (total, %)",9.586,2024-03-31
1992-01-01,Australia,"Desemprego (total, %)",10.733,2024-03-31
1993-01-01,Australia,"Desemprego (total, %)",10.879,2024-03-31
1994-01-01,Australia,"Desemprego (total, %)",9.724,2024-03-31
1995-01-01,Australia,"Desemprego (total, %)",8.473,2024-03-31
1996-01-01,Australia,"Desemprego (total, %)",8.509,2024-03-31
1997-01-01,Australia,"Desemprego (total, %)",8.367,2024-03-31
1998-01-01,Australia,"Desemprego (total, %)",7.684,2024-03-31
1999-01-01,Australia,"Desemprego (total, %)",6.876,2024-03-31
2000-01-01,Australia,"Desemprego (total, %)",6.288,2024-03-31
2001-01-01,Australia,"Desemprego (total, %)",6.747,2024-03-31
2002-01-01,Australia,"Desemprego (total, %)",6.375,2024-03-31
2003-01-01,Australia,"Desemprego (total, %)",5.933,2024-03-31
2004-01-01,Australia,"Desemprego (total, %)",5.399,2024-03-31
2005-01-01,Australia,"Desemprego (total, %)",5.036,2024-03-31
2006-01-01,Australia,"Desemprego (total, %)",4.785,2024-03-31
2007-01-01,Australia,"Desemprego (total, %)",4.381,2024-03-31
2008-01-01,Australia,"Desemprego (total, %)",4.242,2024-03-31
2009-01-01,Australia,"Desemprego (total, %)",5.565,2024-03-31
2010-01-01,Australia,"Desemprego (total, %)",5.214,2024-03-31
2011-01-01,Australia,"Desemprego (total, %)",5.083,2024-03-31
2012-01-01,Australia,"Desemprego (total, %)",5.225,2024-03-31
2013-01-01,Australia,"Desemprego (total, %)",5.663,2024-03-31
2014-01-01,Australia,"Desemprego (total, %)",6.078,2024-03-31
2015-01-01,Australia,"Desemprego (total, %)",6.055,2024-03-31
2016-01-01,Australia,"Desemprego (total, %)",5.711,2024-03-31
2017-01-01,Australia,"Desemprego (total, %)",5.592,2024-03-31
2018-01-01,Australia,"Desemprego (total, %)",5.3,2024-03-31
2019-01-01,Australia,"Desemprego (total, %)",5.159,2024-03-31
2020-01-01,Australia,"Desemprego (total, %)",6.456,2024-03-31
2021-01-01,Australia,"Desemprego (total, %)",5.116,2024-03-31
2022-01-01,Australia,"Desemprego (total, %)",3.701,2024-03-31
1971-01-01,Belgium,"Desemprego (total, %)",2.1,2024-03-31
1972-01-01,Belgium,"Desemprego (total, %)",2.7,2024-03-31
1973-01-01,Belgium,"Desemprego (total, %)",2.8,2024-03-31
1974-01-01,Belgium,"Desemprego (total, %)",3,2024-03-31
1975-01-01,Belgium,"Desemprego (total, %)",5.1,2024-03-31
1976-01-01,Belgium,"Desemprego (total, %)",6.5,2024-03-31
1977-01-01,Belgium,"Desemprego (total, %)",5.67,2024-03-31
1978-01-01,Belgium,"Desemprego (total, %)",7.9,2024-03-31
1979-01-01,Belgium,"Desemprego (total, %)",6.96,2024-03-31
1980-01-01,Belgium,"Desemprego (total, %)",9.1,2024-03-31
1981-01-01,Belgium,"Desemprego (total, %)",11.35,2024-03-31
1982-01-01,Belgium,"Desemprego (total, %)",13,2024-03-31
1983-01-01,Belgium,"Desemprego (total, %)",11.66,2024-03-31
1984-01-01,Belgium,"Desemprego (total, %)",11.882,2024-03-31
1985-01-01,Belgium,"Desemprego (total, %)",11.321,2024-03-31
1986-01-01,Belgium,"Desemprego (total, %)",11.28,2024-03-31
1987-01-01,Belgium,"Desemprego (total, %)",11.257,2024-03-31
1988-01-01,Belgium,"Desemprego (total, %)",10.128,2024-03-31
1989-01-01,Belgium,"Desemprego (total, %)",8.284,2024-03-31
1990-01-01,Belgium,"Desemprego (total, %)",7.25,2024-03-31
1991-01-01,Belgium,"Desemprego (total, %)",6.984,2024-03-31
1992-01-01,Belgium,"Desemprego (total, %)",6.702,2024-03-31
1993-01-01,Belgium,"Desemprego (total, %)",8.078,2024-03-31
1994-01-01,Belgium,"Desemprego (total, %)",9.645,2024-03-31
1995-01-01,Belgium,"Desemprego (total, %)",9.337,2024-03-31
1996-01-01,Belgium,"Desemprego (total, %)",9.483,2024-03-31
1997-01-01,Belgium,"Desemprego (total, %)",8.95,2024-03-31
1998-01-01,Belgium,"Desemprego (total, %)",9.323,2024-03-31
1999-01-01,Belgium,"Desemprego (total, %)",8.649,2024-03-31
2000-01-01,Belgium,"Desemprego (total, %)",6.586,2024-03-31
2001-01-01,Belgium,"Desemprego (total, %)",6.178,2024-03-31
2002-01-01,Belgium,"Desemprego (total, %)",6.91,2024-03-31
2003-01-01,Belgium,"Desemprego (total, %)",7.68,2024-03-31
2004-01-01,Belgium,"Desemprego (total, %)",7.363,2024-03-31
2005-01-01,Belgium,"Desemprego (total, %)",8.44,2024-03-31
2006-01-01,Belgium,"Desemprego (total, %)",8.246,2024-03-31
2007-01-01,Belgium,"Desemprego (total, %)",7.459,2024-03-31
2008-01-01,Belgium,"Desemprego (total, %)",6.976,2024-03-31
2009-01-01,Belgium,"Desemprego (total, %)",7.908,2024-03-31
2010-01-01,Belgium,"Desemprego (total, %)",8.293,2024-03-31
2011-01-01,Belgium,"Desemprego (total, %)",7.14,2024-03-31
2012-01-01,Belgium,"Desemprego (total, %)",7.542,2024-03-31
2013-01-01,Belgium,"Desemprego (total, %)",8.425,2024-03-31
2014-01-01,Belgium,"Desemprego (total, %)",8.523,2024-03-31
2015-01-01,Belgium,"Desemprego (total, %)",8.482,2024-03-31
2016-01-01,Belgium,"Desemprego (total, %)",7.83,2024-03-31
2017-01-01,Belgium,"Desemprego (total, %)",7.086,2024-03-31
2018-01-01,Belgium,"Desemprego (total, %)",5.948,2024-03-31
2019-01-01,Belgium,"Desemprego (total, %)",5.36,2024-03-31
2020-01-01,Belgium,"Desemprego (total, %)",5.555,2024-03-31
2021-01-01,Belgium,"Desemprego (total, %)",6.264,2024-03-31
2022-01-01,Belgium,"Desemprego (total, %)",5.558,2024-03-31
1972-01-01,Brazil,"Desemprego (total, %)",3.06,2024-03-31
1973-01-01,Brazil,"Desemprego (total, %)",2.78,2024-03-31
1976-01-01,Brazil,"Desemprego (total, %)",1.92,2024-03-31
1977-01-01,Brazil,"Desemprego (total, %)",2.32,2024-03-31
1978-01-01,Brazil,"Desemprego (total, %)",2.36,2024-03-31
1979-01-01,Brazil,"Desemprego (total, %)",2.76,2024-03-31
1981-01-01,Brazil,"Desemprego (total, %)",3.99,2024-03-31
1982-01-01,Brazil,"Desemprego (total, %)",4.83,2024-03-31
1983-01-01,Brazil,"Desemprego (total, %)",4.62,2024-03-31
1984-01-01,Brazil,"Desemprego (total, %)",4.04,2024-03-31
1985-01-01,Brazil,"Desemprego (total, %)",3.38,2024-03-31
1986-01-01,Brazil,"Desemprego (total, %)",2.37,2024-03-31
1987-01-01,Brazil,"Desemprego (total, %)",3.56,2024-03-31
1988-01-01,Brazil,"Desemprego (total, %)",3.79,2024-03-31
1989-01-01,Brazil,"Desemprego (total, %)",4.145,2024-03-31
1990-01-01,Brazil,"Desemprego (total, %)",4.703,2024-03-31
1992-01-01,Brazil,"Desemprego (total, %)",7.086,2024-03-31
1993-01-01,Brazil,"Desemprego (total, %)",6.03,2024-03-31
1995-01-01,Brazil,"Desemprego (total, %)",7.092,2024-03-31
1996-01-01,Brazil,"Desemprego (total, %)",8.035,2024-03-31
1997-01-01,Brazil,"Desemprego (total, %)",9.003,2024-03-31
1998-01-01,Brazil,"Desemprego (total, %)",10.15,2024-03-31
1999-01-01,Brazil,"Desemprego (total, %)",11.125,2024-03-31
2001-01-01,Brazil,"Desemprego (total, %)",10.649,2024-03-31
2002-01-01,Brazil,"Desemprego (total, %)",10.641,2024-03-31
2003-01-01,Brazil,"Desemprego (total, %)",11.169,2024-03-31
2004-01-01,Brazil,"Desemprego (total, %)",10.072,2024-03-31
2005-01-01,Brazil,"Desemprego (total, %)",10.551,2024-03-31
2006-01-01,Brazil,"Desemprego (total, %)",9.692,2024-03-31
2007-01-01,Brazil,"Desemprego (total, %)",9.28,2024-03-31
2008-01-01,Brazil,"Desemprego (total, %)",8.268,2024-03-31
2009-01-01,Brazil,"Desemprego (total, %)",9.419,2024-03-31
2011-01-01,Brazil,"Desemprego (total, %)",7.578,2024-03-31
2012-01-01,Brazil,"Desemprego (total, %)",7.251,2024-03-31
2013-01-01,Brazil,"Desemprego (total, %)",7.071,2024-03-31
2014-01-01,Brazil,"Desemprego (total, %)",6.755,2024-03-31
2015-01-01,Brazil,"Desemprego (total, %)",8.538,2024-03-31
2016-01-01,Brazil,"Desemprego (total, %)",11.58,2024-03-31
2017-01-01,Brazil,"Desemprego (total, %)",12.792,2024-03-31
2018-01-01,Brazil,"Desemprego (total, %)",12.33,2024-03-31
2019-01-01,Brazil,"Desemprego (total, %)",11.936,2024-03-31
2020-01-01,Brazil,"Desemprego (total, %)",13.697,2024-03-31
2021-01-01,Brazil,"Desemprego (total, %)",13.159,2024-03-31
2022-01-01,Brazil,"Desemprego (total, %)",9.231,2024-03-31
1969-01-01,Canada,"Desemprego (total, %)",4.7,2024-03-31
1970-01-01,Canada,"Desemprego (total, %)",5.9,2024-03-31
1971-01-01,Canada,"Desemprego (total, %)",6.4,2024-03-31
1972-01-01,Canada,"Desemprego (total, %)",6.3,2024-03-31
1973-01-01,Canada,"Desemprego (total, %)",5.6,2024-03-31
1974-01-01,Canada,"Desemprego (total, %)",5.4,2024-03-31
1976-01-01,Canada,"Desemprego (total, %)",7.09,2024-03-31
1977-01-01,Canada,"Desemprego (total, %)",8.049,2024-03-31
1978-01-01,Canada,"Desemprego (total, %)",8.376,2024-03-31
1979-01-01,Canada,"Desemprego (total, %)",7.525,2024-03-31
1980-01-01,Canada,"Desemprego (total, %)",7.537,2024-03-31
1981-01-01,Canada,"Desemprego (total, %)",7.607,2024-03-31
1982-01-01,Canada,"Desemprego (total, %)",11.04,2024-03-31
1983-01-01,Canada,"Desemprego (total, %)",12.018,2024-03-31
1984-01-01,Canada,"Desemprego (total, %)",11.344,2024-03-31
1985-01-01,Canada,"Desemprego (total, %)",10.503,2024-03-31
1986-01-01,Canada,"Desemprego (total, %)",9.593,2024-03-31
1987-01-01,Canada,"Desemprego (total, %)",8.82,2024-03-31
1988-01-01,Canada,"Desemprego (total, %)",7.762,2024-03-31
1989-01-01,Canada,"Desemprego (total, %)",7.547,2024-03-31
1990-01-01,Canada,"Desemprego (total, %)",8.131,2024-03-31
1991-01-01,Canada,"Desemprego (total, %)",10.316,2024-03-31
